datetime,active_power_MW,reactive_power_MVar,voltage_kV,temperature_C,humidity_pct,solar_irradiance_Wm2,wind_speed_ms
2025-06-15 09:00:00,55.78,25.06,110.05,3.8,55.7,337.5,3.36
2025-06-15 09:15:00,59.97,26.99,107.29,6.7,68.7,355.6,3.28
2025-06-15 09:30:00,60.23,27.21,111.03,7.5,46.4,372.4,4.43
2025-06-15 09:45:00,56.59,26.08,110.14,4.2,56.1,388.0,4.0
2025-06-15 10:00:00,60.13,26.67,111.6,5.3,57.7,402.3,4.81
2025-06-15 10:15:00,58.98,26.59,110.91,3.5,50.9,415.1,2.7
2025-06-15 10:30:00,59.24,26.8,110.62,3.5,61.4,426.3,2.7
2025-06-15 10:45:00,59.78,26.52,111.4,4.6,54.0,436.0,3.66
2025-06-15 11:00:00,58.85,26.63,110.91,4.4,70.9,443.9,2.94
2025-06-15 11:15:00,58.99,26.48,110.06,2.3,48.9,450.2,3.83
2025-06-15 11:30:00,58.96,26.6,108.08,2.1,59.6,454.7,2.94
2025-06-15 11:45:00,61.17,28.19,109.36,3.1,57.7,457.4,2.94
2025-06-15 12:00:00,53.89,24.23,110.15,0.1,50.9,458.3,3.25
2025-06-15 12:15:00,56.86,25.79,111.74,2.0,46.9,457.4,4.03
2025-06-15 12:30:00,61.56,27.97,111.57,3.7,59.9,454.7,4.96
2025-06-15 12:45:00,60.66,27.65,110.05,5.1,57.0,450.2,3.25
2025-06-15 13:00:00,58.32,26.7,110.85,4.6,49.4,443.9,3.77
2025-06-15 13:15:00,56.76,25.54,111.02,3.2,56.1,436.0,3.61
2025-06-15 13:30:00,51.45,23.11,112.15,-3.6,61.6,426.3,3.61
2025-06-15 13:45:00,56.28,25.32,108.41,3.8,37.9,415.1,3.61
2025-06-15 14:00:00,53.62,24.29,109.39,0.1,53.0,402.3,4.0
2025-06-15 14:15:00,53.41,24.24,108.78,2.2,51.8,388.0,4.0
2025-06-15 14:30:00,51.5,22.83,109.75,0.3,38.9,372.4,4.0
2025-06-15 14:45:00,55.09,24.73,111.15,2.0,39.5,355.6,5.55
2025-06-15 15:00:00,54.27,23.84,108.62,3.3,51.1,337.5,4.39
2025-06-15 15:15:00,57.8,25.86,112.06,5.2,51.8,318.4,4.39
2025-06-15 15:30:00,54.95,24.67,109.8,4.1,60.5,298.4,4.39
2025-06-15 15:45:00,53.91,24.0,110.89,2.1,49.7,277.6,4.89
2025-06-15 16:00:00,53.91,24.34,109.3,3.6,49.6,256.2,5.86
2025-06-15 16:15:00,52.38,23.19,108.53,4.0,40.6,234.2,6.13
2025-06-15 16:30:00,52.57,23.3,108.67,0.8,57.6,211.9,4.75
2025-06-15 16:45:00,55.45,25.27,108.19,6.0,43.7,189.3,5.58
2025-06-15 17:00:00,57.1,25.52,110.51,5.1,43.6,166.8,5.06
2025-06-15 17:15:00,49.6,22.64,109.8,0.8,39.1,144.3,5.81
2025-06-15 17:30:00,54.87,24.96,111.83,5.9,47.7,122.1,5.06
2025-06-15 17:45:00,54.05,24.4,110.68,2.1,35.0,100.4,5.68
2025-06-15 18:00:00,53.21,24.11,109.86,1.7,41.7,79.3,5.57
2025-06-15 18:15:00,56.31,25.34,110.25,4.8,35.3,59.2,5.3
2025-06-15 18:30:00,59.19,27.05,108.84,8.3,43.1,40.2,5.3
2025-06-15 18:45:00,54.98,24.41,105.47,3.9,51.6,22.8,5.3
2025-06-15 19:00:00,54.3,24.58,110.75,2.3,48.0,7.6,5.45
2025-06-15 19:15:00,57.37,25.81,109.28,3.6,42.5,0.0,5.45
2025-06-15 19:30:00,57.02,26.06,112.22,4.1,58.3,0.0,6.22
2025-06-15 19:45:00,58.13,26.19,110.4,4.2,18.6,0.0,5.45
2025-06-15 20:00:00,61.02,28.31,108.3,7.4,48.0,0.0,6.9
2025-06-15 20:15:00,60.98,27.51,110.09,8.9,26.7,0.0,5.92
2025-06-15 20:30:00,62.84,27.86,112.46,7.7,33.2,0.0,5.5
2025-06-15 20:45:00,62.45,28.17,110.55,9.8,45.4,0.0,6.97
2025-06-15 21:00:00,61.93,27.98,108.8,9.2,40.1,0.0,5.45
2025-06-15 21:15:00,62.73,27.64,107.41,12.1,33.4,0.0,5.45
2025-06-15 21:30:00,57.73,26.18,109.5,6.4,44.1,0.0,6.39
2025-06-15 21:45:00,62.12,28.24,110.64,10.4,50.6,0.0,5.45
2025-06-15 22:00:00,58.85,26.96,108.11,11.7,49.7,0.0,6.36
2025-06-15 22:15:00,62.92,28.37,110.78,14.1,45.1,0.0,6.59
2025-06-15 22:30:00,56.81,25.66,108.89,7.9,46.3,0.0,5.3
2025-06-15 22:45:00,55.3,24.99,109.87,5.5,50.6,0.0,5.82
2025-06-15 23:00:00,54.72,24.1,111.43,12.7,41.5,0.0,5.06
2025-06-15 23:15:00,53.63,24.2,111.39,10.4,45.3,0.0,5.06
2025-06-15 23:30:00,49.28,22.14,110.56,7.1,40.7,0.0,6.59
2025-06-15 23:45:00,50.92,22.63,109.01,10.3,66.3,0.0,5.25
2025-06-16 00:00:00,55.91,24.94,108.56,13.9,41.6,0.0,5.2
2025-06-16 00:15:00,56.88,25.62,108.92,12.2,59.5,0.0,5.23
2025-06-16 00:30:00,57.19,25.79,109.84,13.6,57.9,0.0,6.09
2025-06-16 00:45:00,58.21,26.02,110.84,14.9,61.0,0.0,4.75
2025-06-16 01:00:00,56.74,25.56,109.43,15.9,58.3,0.0,5.85
2025-06-16 01:15:00,52.5,23.54,109.86,13.3,55.2,0.0,4.39
2025-06-16 01:30:00,50.46,22.68,111.52,10.0,48.6,0.0,5.04
2025-06-16 01:45:00,53.38,24.0,107.95,10.3,52.2,0.0,4.39
2025-06-16 02:00:00,54.85,24.93,111.23,14.8,67.2,0.0,4.54
2025-06-16 02:15:00,51.34,22.81,110.73,11.7,53.5,0.0,4.0
2025-06-16 02:30:00,54.74,24.49,109.63,13.1,61.7,0.0,4.58
2025-06-16 02:45:00,51.5,22.97,108.45,14.0,62.5,0.0,4.01
2025-06-16 03:00:00,48.71,22.04,109.36,11.8,60.4,0.0,3.61
2025-06-16 03:15:00,48.48,21.3,109.41,11.4,63.4,0.0,3.61
2025-06-16 03:30:00,50.5,22.73,112.0,12.1,61.8,0.0,5.53
2025-06-16 03:45:00,48.55,22.03,110.58,10.1,57.5,0.0,3.61
2025-06-16 04:00:00,51.43,23.38,113.05,11.3,54.6,0.0,3.25
2025-06-16 04:15:00,48.95,22.05,108.6,11.2,68.7,0.0,3.77
2025-06-16 04:30:00,51.73,23.08,110.22,14.2,67.7,0.0,3.73
2025-06-16 04:45:00,49.93,22.44,109.93,15.3,53.3,0.0,3.57
2025-06-16 05:00:00,48.91,22.0,107.61,10.5,68.0,13.0,2.94
2025-06-16 05:15:00,49.08,22.06,109.93,11.9,64.0,38.4,3.14
2025-06-16 05:30:00,51.48,22.92,112.32,12.7,50.4,67.5,2.94
2025-06-16 05:45:00,47.43,21.62,109.51,11.1,58.6,99.3,2.94
2025-06-16 06:00:00,52.92,24.01,112.29,10.2,67.7,133.1,4.17
2025-06-16 06:15:00,50.15,22.8,107.81,8.5,64.2,168.3,2.7
2025-06-16 06:30:00,54.56,24.62,107.85,13.3,51.9,204.7,2.7
2025-06-16 06:45:00,53.5,23.59,111.24,12.7,58.4,241.9,4.73
2025-06-16 07:00:00,52.24,23.89,110.1,5.9,64.2,279.5,2.55
2025-06-16 07:15:00,60.09,27.16,109.17,12.2,55.4,317.4,3.64
2025-06-16 07:30:00,55.32,24.81,110.07,9.4,71.4,355.1,3.32
2025-06-16 07:45:00,54.48,24.41,108.58,7.7,59.9,392.5,4.92
2025-06-16 08:00:00,60.58,27.43,109.58,7.2,58.9,429.3,3.2
2025-06-16 08:15:00,62.85,28.45,111.59,7.5,65.9,465.2,2.5
2025-06-16 08:30:00,61.32,27.76,110.29,7.6,73.0,500.0,3.17
2025-06-16 08:45:00,57.25,25.71,110.7,5.2,47.9,533.5,4.07
2025-06-16 09:00:00,63.53,28.31,111.95,4.8,56.6,565.5,2.55
2025-06-16 09:15:00,64.52,28.71,110.75,5.6,70.7,595.7,3.47
2025-06-16 09:30:00,59.91,26.94,109.5,3.6,63.4,623.9,3.63
2025-06-16 09:45:00,63.27,28.68,110.38,4.7,53.4,650.1,3.01
2025-06-16 10:00:00,63.62,28.67,108.55,3.7,48.9,673.9,3.02
2025-06-16 10:15:00,61.91,27.95,112.35,2.3,50.6,695.3,3.06
2025-06-16 10:30:00,64.94,30.11,109.67,3.6,61.6,714.2,3.34
2025-06-16 10:45:00,63.51,28.61,112.34,2.2,53.8,730.3,2.7
2025-06-16 11:00:00,62.92,28.36,110.13,0.6,55.6,743.6,5.07
2025-06-16 11:15:00,62.72,28.9,110.59,1.0,38.5,754.1,2.94
2025-06-16 11:30:00,62.8,28.97,108.65,1.5,57.0,761.6,3.79
2025-06-16 11:45:00,63.74,29.05,111.84,1.4,59.6,766.2,3.29
2025-06-16 12:00:00,64.75,28.86,110.86,3.2,42.4,767.7,4.71
2025-06-16 12:15:00,62.84,28.04,114.27,0.1,42.3,766.2,4.17
2025-06-16 12:30:00,62.65,28.39,109.37,2.3,53.4,761.6,3.25
2025-06-16 12:45:00,60.59,27.31,108.54,0.3,39.9,754.1,4.39
2025-06-16 13:00:00,67.91,30.03,108.63,5.8,51.6,743.6,4.2
2025-06-16 13:15:00,63.78,28.38,110.6,2.6,54.7,730.3,3.61
2025-06-16 13:30:00,60.54,27.48,108.82,0.9,51.1,714.2,3.61
2025-06-16 13:45:00,60.92,27.36,110.98,0.9,59.3,695.3,4.67
2025-06-16 14:00:00,61.68,27.4,110.12,0.9,43.2,673.9,4.0
2025-06-16 14:15:00,59.0,26.65,110.26,0.9,55.2,650.1,4.0
2025-06-16 14:30:00,61.14,27.66,110.1,3.8,55.7,623.9,4.0
2025-06-16 14:45:00,,27.27,109.31,2.5,41.0,595.7,4.38
2025-06-16 15:00:00,58.75,26.44,107.92,1.6,60.0,565.5,4.39
2025-06-16 15:15:00,59.15,26.59,109.95,0.8,45.5,533.5,4.39
2025-06-16 15:30:00,63.36,29.21,107.95,4.1,46.6,500.0,4.39
2025-06-16 15:45:00,59.21,26.61,107.99,1.5,45.7,465.2,4.8
2025-06-16 16:00:00,58.45,26.3,111.26,2.7,29.2,429.3,5.19
2025-06-16 16:15:00,,26.17,110.68,3.2,42.0,392.5,6.27
2025-06-16 16:30:00,60.73,27.41,110.74,4.0,49.1,355.1,4.75
2025-06-16 16:45:00,61.1,28.08,110.22,4.9,30.0,317.4,6.34
2025-06-16 17:00:00,61.07,27.69,114.63,3.2,41.7,279.5,6.0
2025-06-16 17:15:00,62.97,28.11,111.25,4.8,36.8,241.9,5.06
2025-06-16 17:30:00,62.23,27.99,111.07,5.2,38.0,204.7,5.06
2025-06-16 17:45:00,56.69,25.36,110.59,2.0,47.3,168.3,5.06
2025-06-16 18:00:00,62.75,28.62,112.44,3.2,35.7,133.1,5.92
2025-06-16 18:15:00,62.63,27.96,110.01,5.6,36.5,99.3,5.3
2025-06-16 18:30:00,61.5,27.44,109.04,4.1,39.2,67.5,5.3
2025-06-16 18:45:00,60.6,27.75,108.03,2.2,45.4,38.4,6.74
2025-06-16 19:00:00,64.02,28.71,112.0,5.6,52.8,13.0,5.45
2025-06-16 19:15:00,68.86,30.41,109.17,7.6,48.1,0.0,5.6
2025-06-16 19:30:00,65.89,29.95,109.98,5.7,35.5,0.0,5.45
2025-06-16 19:45:00,68.24,30.41,108.12,7.6,35.6,0.0,5.45
2025-06-16 20:00:00,66.66,29.23,110.18,5.2,25.8,0.0,6.64
2025-06-16 20:15:00,70.66,31.89,107.54,9.7,42.7,0.0,5.5
2025-06-16 20:30:00,67.52,30.54,111.48,6.4,38.3,0.0,5.5
2025-06-16 20:45:00,69.34,31.19,109.34,8.2,39.1,0.0,5.5
2025-06-16 21:00:00,66.72,30.07,108.65,6.5,56.4,0.0,5.77
2025-06-16 21:15:00,68.14,30.37,113.05,8.1,55.7,0.0,5.45
2025-06-16 21:30:00,68.05,30.68,111.25,9.7,50.5,0.0,5.45
2025-06-16 21:45:00,70.13,31.85,108.38,13.4,51.8,0.0,5.45
2025-06-16 22:00:00,67.55,29.76,109.51,11.6,39.1,0.0,5.3
2025-06-16 22:15:00,64.82,29.1,112.98,9.0,46.9,0.0,6.05
2025-06-16 22:30:00,58.71,26.75,107.46,3.8,46.2,0.0,5.3
2025-06-16 22:45:00,65.46,29.96,107.4,9.8,40.4,0.0,6.42
2025-06-16 23:00:00,62.35,27.72,107.77,18.4,56.0,0.0,5.22
2025-06-16 23:15:00,60.71,27.52,109.21,14.3,49.9,0.0,5.06
2025-06-16 23:30:00,60.42,27.22,109.2,12.3,44.0,0.0,5.24
2025-06-16 23:45:00,58.61,25.87,109.85,10.5,52.6,0.0,5.06
2025-06-17 00:00:00,54.81,25.05,106.51,12.4,42.6,0.0,4.75
2025-06-17 00:15:00,58.62,26.54,109.98,15.3,65.4,0.0,4.75
2025-06-17 00:30:00,56.14,25.48,110.67,12.7,51.5,0.0,4.75
2025-06-17 00:45:00,55.17,25.24,109.03,14.9,71.1,0.0,5.91
2025-06-17 01:00:00,56.09,25.42,109.67,14.6,49.5,0.0,4.39
2025-06-17 01:15:00,53.68,24.42,109.17,12.2,53.3,0.0,4.39
2025-06-17 01:30:00,53.02,23.74,106.38,14.1,62.0,0.0,4.39
2025-06-17 01:45:00,53.8,24.06,110.79,12.9,47.3,0.0,5.9
2025-06-17 02:00:00,53.21,23.42,107.45,13.3,46.2,0.0,4.0
2025-06-17 02:15:00,48.38,21.21,110.41,9.7,68.3,0.0,4.17
2025-06-17 02:30:00,52.1,23.69,110.61,11.7,58.8,0.0,4.0
2025-06-17 02:45:00,52.56,23.14,109.11,14.9,55.9,0.0,5.52
2025-06-17 03:00:00,51.31,22.99,108.44,11.8,58.5,0.0,3.61
2025-06-17 03:15:00,48.33,21.9,109.9,10.9,55.4,0.0,3.61
2025-06-17 03:30:00,49.32,22.29,109.29,10.8,52.6,0.0,4.14
2025-06-17 03:45:00,52.09,23.46,110.77,12.5,63.4,0.0,3.61
2025-06-17 04:00:00,51.05,23.03,108.82,14.9,62.3,0.0,4.71
2025-06-17 04:15:00,49.78,22.18,109.08,13.5,54.2,0.0,3.25
2025-06-17 04:30:00,53.93,24.15,110.49,16.6,80.3,0.0,4.49
2025-06-17 04:45:00,50.92,22.9,110.09,14.2,64.5,0.0,3.25
2025-06-17 05:00:00,49.37,22.32,111.95,9.8,79.1,13.4,2.94
2025-06-17 05:15:00,53.29,23.85,109.2,12.5,70.0,39.4,2.94
2025-06-17 05:30:00,48.47,21.97,113.01,9.5,44.2,69.2,2.94
2025-06-17 05:45:00,49.37,22.42,109.51,10.2,57.4,101.6,2.94
2025-06-17 06:00:00,50.46,22.54,111.18,11.0,48.5,136.1,2.7
2025-06-17 06:15:00,52.43,23.61,110.39,11.5,59.2,172.1,2.7
2025-06-17 06:30:00,51.59,23.14,109.64,9.3,63.3,209.2,2.7
2025-06-17 06:45:00,54.9,24.96,111.33,12.2,63.5,247.1,3.94
2025-06-17 07:00:00,52.94,24.03,111.4,5.2,55.4,285.6,2.55
2025-06-17 07:15:00,56.33,25.51,108.91,8.8,76.9,324.2,2.55
2025-06-17 07:30:00,56.26,24.99,109.08,7.5,56.7,362.7,2.55
2025-06-17 07:45:00,58.63,26.07,109.41,13.2,53.2,400.9,3.25
2025-06-17 08:00:00,64.22,29.81,109.83,11.0,78.0,438.4,2.83
2025-06-17 08:15:00,63.47,28.29,110.68,10.1,58.0,475.1,3.62
2025-06-17 08:30:00,59.03,26.33,110.08,8.9,64.9,510.6,3.39
2025-06-17 08:45:00,56.59,25.53,109.83,5.3,64.3,544.8,3.17
2025-06-17 09:00:00,65.09,29.21,108.58,7.4,56.6,577.4,2.55
2025-06-17 09:15:00,66.07,29.47,110.6,5.8,67.0,608.2,2.97
2025-06-17 09:30:00,65.9,29.48,108.15,6.6,54.5,637.1,2.55
2025-06-17 09:45:00,64.29,28.42,111.59,5.3,44.9,663.8,2.55
2025-06-17 10:00:00,71.92,31.86,110.28,9.3,63.7,688.1,2.7
2025-06-17 10:15:00,67.78,31.07,110.98,3.6,55.9,709.9,2.7
2025-06-17 10:30:00,69.4,31.38,109.3,6.3,58.7,729.2,2.7
2025-06-17 10:45:00,68.18,30.56,107.3,6.2,64.3,745.6,4.3
2025-06-17 11:00:00,68.08,31.1,113.64,5.2,54.3,759.3,2.94
2025-06-17 11:15:00,67.49,31.29,109.26,3.9,51.3,769.9,3.81
2025-06-17 11:30:00,68.11,30.56,110.75,7.3,67.9,777.6,2.94
2025-06-17 11:45:00,66.46,29.69,109.35,3.9,38.3,782.3,4.76
2025-06-17 12:00:00,63.25,27.88,109.8,1.9,62.5,783.8,3.3
2025-06-17 12:15:00,58.59,26.27,111.64,-0.9,72.0,782.3,3.25
2025-06-17 12:30:00,61.52,27.55,111.43,3.0,48.9,777.6,3.25
2025-06-17 12:45:00,61.0,27.69,110.81,1.1,52.6,769.9,4.92
2025-06-17 13:00:00,60.15,27.35,109.22,1.6,40.5,759.3,3.61
2025-06-17 13:15:00,60.8,27.52,109.16,0.8,46.5,745.6,3.61
2025-06-17 13:30:00,60.3,27.52,109.65,0.7,55.3,729.2,3.61
2025-06-17 13:45:00,66.62,29.95,110.45,2.7,53.3,709.9,3.61
2025-06-17 14:00:00,61.35,27.84,110.7,2.6,58.7,688.1,5.26
2025-06-17 14:15:00,59.48,26.59,110.41,1.2,59.4,663.8,4.0
2025-06-17 14:30:00,63.18,28.55,110.13,4.0,44.7,637.1,4.0
2025-06-17 14:45:00,60.82,27.59,108.58,1.8,47.7,608.2,5.18
2025-06-17 15:00:00,63.19,28.73,109.27,4.1,47.4,577.4,4.77
2025-06-17 15:15:00,60.26,27.05,109.57,2.1,40.1,544.8,4.39
2025-06-17 15:30:00,57.15,25.29,109.46,2.3,62.1,510.6,4.39
2025-06-17 15:45:00,56.27,25.3,107.39,0.1,40.6,475.1,4.39
2025-06-17 16:00:00,59.35,27.09,109.27,1.9,55.6,438.4,4.94
2025-06-17 16:15:00,60.48,27.28,110.8,5.5,39.6,400.9,4.75
2025-06-17 16:30:00,58.35,26.07,110.38,3.3,38.7,362.7,5.62
2025-06-17 16:45:00,56.52,25.23,112.33,0.3,47.9,324.2,6.06
2025-06-17 17:00:00,60.84,27.19,111.08,5.4,42.1,285.6,5.07
2025-06-17 17:15:00,61.55,27.42,112.17,4.3,41.4,247.1,5.06
2025-06-17 17:30:00,59.19,26.16,108.61,1.7,48.8,209.2,5.06
2025-06-17 17:45:00,64.5,28.73,112.11,6.2,32.3,172.1,6.28
2025-06-17 18:00:00,60.51,27.46,111.99,3.8,50.7,136.1,5.74
2025-06-17 18:15:00,61.83,27.8,110.77,3.8,37.8,101.6,5.3
2025-06-17 18:30:00,57.08,25.7,110.55,-0.9,40.7,69.2,6.07
2025-06-17 18:45:00,63.26,28.99,111.07,4.4,29.4,39.4,5.83
2025-06-17 19:00:00,61.84,27.65,107.2,2.6,55.9,13.4,5.45
2025-06-17 19:15:00,65.77,29.06,110.17,5.7,36.9,0.0,5.45
2025-06-17 19:30:00,67.36,30.09,110.58,7.3,56.7,0.0,5.45
2025-06-17 19:45:00,69.71,31.56,107.9,7.0,48.2,0.0,5.45
2025-06-17 20:00:00,70.04,31.47,113.29,9.4,41.8,0.0,6.65
2025-06-17 20:15:00,65.7,29.33,111.47,3.7,42.4,0.0,5.5
2025-06-17 20:30:00,73.57,33.33,109.47,7.5,42.4,0.0,5.5
2025-06-17 20:45:00,77.0,34.91,108.35,12.9,53.0,0.0,6.62
2025-06-17 21:00:00,67.56,30.69,108.21,8.4,32.0,0.0,5.45
2025-06-17 21:15:00,69.86,31.9,111.42,12.3,36.2,0.0,5.45
2025-06-17 21:30:00,69.87,30.9,112.18,9.3,59.3,0.0,5.45
2025-06-17 21:45:00,70.77,32.51,107.77,11.5,45.6,0.0,5.45
2025-06-17 22:00:00,63.89,28.47,110.08,9.1,49.2,0.0,5.3
2025-06-17 22:15:00,59.96,26.26,110.56,5.7,26.6,0.0,5.77
2025-06-17 22:30:00,64.67,29.18,112.43,9.9,54.8,0.0,5.3
2025-06-17 22:45:00,66.89,29.47,107.4,11.4,57.4,0.0,6.18
2025-06-17 23:00:00,57.85,26.12,110.42,9.5,48.9,0.0,5.06
2025-06-17 23:15:00,60.5,26.78,108.08,11.9,45.7,0.0,5.24
2025-06-17 23:30:00,59.39,26.68,108.98,12.2,47.8,0.0,5.32
2025-06-17 23:45:00,60.12,27.38,110.96,10.2,64.1,0.0,5.06
2025-06-18 00:00:00,57.97,25.93,109.49,15.9,38.4,0.0,4.75
2025-06-18 00:15:00,57.52,25.41,109.96,14.3,56.7,0.0,4.75
2025-06-18 00:30:00,58.39,26.7,108.13,12.6,61.3,0.0,4.75
2025-06-18 00:45:00,55.19,25.06,109.25,9.7,54.7,0.0,5.12
2025-06-18 01:00:00,52.93,23.91,107.78,12.6,57.5,0.0,4.39
2025-06-18 01:15:00,55.13,24.84,108.19,14.8,62.3,0.0,4.66
2025-06-18 01:30:00,53.66,24.32,110.34,12.7,59.6,0.0,4.39
2025-06-18 01:45:00,53.33,23.67,110.67,12.3,57.8,0.0,4.74
2025-06-18 02:00:00,52.19,23.36,108.75,12.9,60.8,0.0,4.0
2025-06-18 02:15:00,51.07,22.96,110.22,10.1,52.7,0.0,4.0
2025-06-18 02:30:00,53.3,23.96,110.35,16.3,47.6,0.0,4.0
2025-06-18 02:45:00,53.52,24.2,109.45,14.8,76.0,0.0,4.7
2025-06-18 03:00:00,50.46,22.86,111.28,10.3,65.1,0.0,4.05
2025-06-18 03:15:00,51.33,22.66,111.05,15.4,40.6,0.0,3.61
2025-06-18 03:30:00,50.08,22.87,111.35,13.3,63.6,0.0,4.72
2025-06-18 03:45:00,76.5,22.98,109.18,12.7,47.3,0.0,3.61
2025-06-18 04:00:00,51.63,22.86,110.9,15.5,71.3,0.0,3.92
2025-06-18 04:15:00,52.17,23.39,110.46,16.6,62.2,0.0,3.51
2025-06-18 04:30:00,50.21,22.62,112.17,11.5,56.1,0.0,3.25
2025-06-18 04:45:00,50.03,22.68,108.39,11.0,54.4,0.0,3.25
2025-06-18 05:00:00,49.38,22.41,111.5,13.4,62.0,12.4,3.79
2025-06-18 05:15:00,49.13,22.16,109.14,12.3,57.0,36.1,4.25
2025-06-18 05:30:00,51.85,23.38,111.18,11.9,57.5,63.3,2.94
2025-06-18 05:45:00,49.06,22.29,109.46,11.3,79.1,92.9,2.94
2025-06-18 06:00:00,52.61,23.9,111.5,9.2,65.6,124.4,4.77
2025-06-18 06:15:00,52.27,22.97,111.98,10.7,62.2,157.2,2.7
2025-06-18 06:30:00,52.37,23.33,108.2,9.5,64.2,191.1,2.7
2025-06-18 06:45:00,51.12,22.85,110.06,8.6,52.5,225.8,2.7
2025-06-18 07:00:00,51.38,23.0,108.63,4.2,65.5,260.9,2.55
2025-06-18 07:15:00,55.65,25.48,110.42,9.9,63.8,296.1,3.41
2025-06-18 07:30:00,53.62,24.03,108.67,6.6,49.0,331.3,2.55
2025-06-18 07:45:00,59.26,26.65,111.3,15.1,56.4,366.1,3.06
2025-06-18 08:00:00,60.64,26.97,109.53,6.0,59.3,400.4,2.5
2025-06-18 08:15:00,61.22,27.78,109.27,9.2,61.1,433.9,2.5
2025-06-18 08:30:00,60.16,26.73,109.84,5.6,69.6,466.3,2.5
2025-06-18 08:45:00,58.55,25.99,107.96,4.9,53.7,497.5,4.87
2025-06-18 09:00:00,65.78,29.55,110.6,7.5,62.7,527.3,3.31
2025-06-18 09:15:00,66.12,29.74,111.07,7.9,57.0,555.4,2.55
2025-06-18 09:30:00,64.99,29.21,108.03,5.8,59.7,581.8,2.55
2025-06-18 09:45:00,64.21,29.45,110.54,4.2,50.0,606.1,2.55
2025-06-18 10:00:00,63.42,28.41,110.79,2.6,61.3,628.3,2.7
2025-06-18 10:15:00,66.66,29.62,111.39,5.1,61.1,648.3,2.7
2025-06-18 10:30:00,66.68,30.37,110.81,5.2,47.0,665.8,3.11
2025-06-18 10:45:00,64.97,28.87,109.66,3.2,33.0,680.9,2.7
2025-06-18 11:00:00,68.99,31.18,111.18,5.2,54.7,693.3,3.56
2025-06-18 11:15:00,68.8,31.23,108.08,6.4,44.7,703.0,4.28
2025-06-18 11:30:00,58.33,26.51,110.04,-2.9,39.9,710.1,2.94
2025-06-18 11:45:00,64.58,29.29,108.39,1.4,55.8,714.3,2.94
2025-06-18 12:00:00,65.29,29.01,108.14,4.8,56.7,715.7,3.55
2025-06-18 12:15:00,62.69,28.05,109.96,1.3,52.4,714.3,4.39
2025-06-18 12:30:00,62.25,27.61,107.59,0.8,61.8,710.1,3.25
2025-06-18 12:45:00,65.37,29.27,109.19,3.3,52.6,703.0,3.25
2025-06-18 13:00:00,62.42,28.17,108.15,2.9,56.7,693.3,3.67
2025-06-18 13:15:00,62.1,27.61,107.75,0.3,42.4,680.9,3.68
2025-06-18 13:30:00,62.15,27.6,112.28,2.8,36.8,665.8,4.61
2025-06-18 13:45:00,59.6,27.24,111.23,-0.8,53.3,648.3,4.84
2025-06-18 14:00:00,61.21,28.25,109.81,3.3,55.8,628.3,5.67
2025-06-18 14:15:00,61.36,28.1,109.01,3.6,24.3,606.1,4.47
2025-06-18 14:30:00,63.71,28.7,107.13,4.5,40.3,581.8,4.22
2025-06-18 14:45:00,56.23,25.27,107.17,-1.2,46.2,555.4,4.0
2025-06-18 15:00:00,65.46,29.2,107.42,5.6,45.6,527.3,4.61
2025-06-18 15:15:00,57.3,25.49,112.59,-0.7,58.2,497.5,4.39
2025-06-18 15:30:00,63.0,28.52,108.98,4.2,58.8,466.3,4.39
2025-06-18 15:45:00,61.84,27.64,109.39,4.7,44.4,433.9,4.39
2025-06-18 16:00:00,60.64,27.46,111.24,6.1,39.2,400.4,4.75
2025-06-18 16:15:00,60.49,26.83,108.51,5.0,53.8,366.1,4.75
2025-06-18 16:30:00,57.66,25.96,109.82,1.2,42.4,331.3,4.75
2025-06-18 16:45:00,57.89,26.13,112.06,1.2,48.4,296.1,4.75
2025-06-18 17:00:00,60.84,27.27,108.57,5.8,39.5,260.9,5.66
2025-06-18 17:15:00,60.49,27.25,110.8,3.5,41.5,225.8,5.25
2025-06-18 17:30:00,63.0,28.57,112.79,5.5,44.7,191.1,5.06
2025-06-18 17:45:00,57.63,25.58,108.89,2.3,33.1,157.2,6.06
2025-06-18 18:00:00,64.67,29.35,110.65,6.2,32.5,124.4,7.21
2025-06-18 18:15:00,63.36,28.5,105.62,4.1,38.2,92.9,6.07
2025-06-18 18:30:00,60.31,27.03,110.84,1.0,52.8,63.3,6.46
2025-06-18 18:45:00,60.82,27.5,109.51,1.3,38.8,36.1,5.3
2025-06-18 19:00:00,65.03,29.2,110.51,5.0,50.0,12.4,6.68
2025-06-18 19:15:00,67.28,30.61,108.88,5.4,31.8,0.0,5.79
2025-06-18 19:30:00,64.27,28.97,109.67,5.3,49.4,0.0,5.45
2025-06-18 19:45:00,66.33,30.07,111.19,6.5,36.4,0.0,5.45
2025-06-18 20:00:00,68.64,31.38,111.85,9.5,35.0,0.0,6.13
2025-06-18 20:15:00,66.75,30.54,113.08,2.6,28.8,0.0,5.84
2025-06-18 20:30:00,69.44,31.33,111.53,8.0,54.3,0.0,6.42
2025-06-18 20:45:00,67.37,30.4,109.22,6.7,51.1,0.0,5.5
2025-06-18 21:00:00,66.4,29.55,109.27,10.1,37.3,0.0,5.78
2025-06-18 21:15:00,66.56,29.81,109.33,7.7,39.0,0.0,5.45
2025-06-18 21:30:00,,30.08,109.78,7.8,49.4,0.0,5.45
